Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Total_Revenue_NGN
PM-102618,2025-05-05,South West,Snacks,Crunchy Plantain Chips,21,1541.03,32361.63
PM-123006,2025-05-05,North West,Personal Care,FreshMint Paste,46,4801.61,220874.06
PM-106173,2025-05-05,North Central,Snacks,Crunchy Plantain Chips,8,1146.44,9171.52
PM-104349,2025-05-05,South West,Grains & Cereals,Golden Harvest Rice,32,3908.47,125071.04
PM-109729,2025-05-05,South South,Grains & Cereals,Golden Harvest Rice,18,8974.42,161539.56
PM-102735,2025-05-05,North West,Grains & Cereals,Golden Harvest Rice,27,11425.75,308495.25
PM-129130,2025-05-05,South West,Home Care,Germ-Kill Liquid,38,3914.99,148769.62
PM-126681,2025-05-05,North West,Beverages,Naija Cocoa Mix,42,14959.99,628319.58
PM-119508,2025-05-05,South East,Snacks,Chin-Chin Delight,12,2235.74,26828.88
PM-113490,2025-05-05,North West,Home Care,Germ-Kill Liquid,19,8672.96,164786.24
PM-110795,2025-05-05,South West,Beverages,Peak-Level Milk,8,14110.28,112882.24
PM-102123,2025-05-05,North Central,Beverages,Peak-Level Milk,24,9344.28,224262.72
PM-112843,2025-05-05,North West,Grains & Cereals,Golden Harvest Rice,32,6608.18,211461.76
PM-125435,2025-05-05,South West,Personal Care,Olu Herb Shampoo,47,7004.2,329197.4
PM-122063,2025-05-05,South West,Beverages,Peak-Level Milk,11,12938.88,142327.68
PM-115420,2025-05-05,North West,Home Care,Sparkle Dish Wash,49,6304.18,308904.82
PM-107328,2025-05-05,South West,Snacks,Kuli-Kuli Bites,13,2016.25,26211.25
PM-111995,2025-05-05,North Central,Home Care,Germ-Kill Liquid,35,8170.08,285952.8
PM-117771,2025-05-05,North West,Grains & Cereals,Easy-Cook Beans,4,7132.39,28529.56
PM-109996,2025-05-05,North Central,Grains & Cereals,Easy-Cook Beans,40,3847.64,153905.6
PM-101387,2025-05-05,North Central,Snacks,Kuli-Kuli Bites,10,1879.37,18793.7
PM-114302,2025-05-05,South South,Beverages,Peak-Level Milk,28,4994.48,139845.44
PM-118655,2025-05-05,South East,Personal Care,Shea Glow Soap,41,7711.55,316173.55
PM-115220,2025-05-06,South West,Grains & Cereals,Golden Harvest Rice,42,10444.65,438675.3
PM-128441,2025-05-06,South East,Snacks,Chin-Chin Delight,6,2361.54,14169.24
PM-120704,2025-05-06,North Central,Grains & Cereals,Golden Harvest Rice,48,10538.18,505832.64
PM-104481,2025-05-06,North West,Beverages,Naija Cocoa Mix,4,10060.71,40242.84
PM-126923,2025-05-06,South West,Beverages,Peak-Level Milk,27,9936.75,268292.25
PM-109878,2025-05-06,North Central,Personal Care,Shea Glow Soap,6,3360.96,20165.76
PM-104066,2025-05-06,South South,Snacks,Chin-Chin Delight,46,862.03,39653.38
PM-124278,2025-05-06,North West,Snacks,Crunchy Plantain Chips,22,554.65,12202.3
PM-101848,2025-05-06,South West,Home Care,Germ-Kill Liquid,40,9694.58,387783.2
PM-119877,2025-05-06,South West,Personal Care,Olu Herb Shampoo,48,7399.45,355173.6
PM-112664,2025-05-06,South West,Beverages,Peak-Level Milk,7,11021.11,77147.77
PM-124219,2025-05-06,South West,Beverages,Zobo Max 50cl,30,2424.23,72726.9
PM-119151,2025-05-06,South West,Snacks,Chin-Chin Delight,9,841.43,7572.87
PM-128560,2025-05-06,North Central,Home Care,Bright-White Detergent,44,1666.33,73318.52
PM-123265,2025-05-06,South East,Home Care,Bright-White Detergent,12,4807.81,57693.72
PM-121414,2025-05-06,South East,Personal Care,FreshMint Paste,42,4841.59,203346.78
PM-123490,2025-05-06,North Central,Beverages,Peak-Level Milk,36,12321.14,443561.04
PM-122641,2025-05-06,South West,Beverages,Zobo Max 50cl,8,4382.25,35058.0
PM-100023,2025-05-06,South East,Snacks,Kuli-Kuli Bites,7,1733.52,12134.64
PM-120352,2025-05-07,South West,Personal Care,Shea Glow Soap,16,2578.79,41260.64
PM-116140,2025-05-07,South West,Home Care,Bright-White Detergent,30,5388.51,161655.3
PM-110807,2025-05-07,North Central,Home Care,Germ-Kill Liquid,48,1854.55,89018.4
PM-118773,2025-05-07,North Central,Snacks,Crunchy Plantain Chips,42,562.27,23615.34
PM-116670,2025-05-07,South South,Grains & Cereals,Golden Harvest Rice,20,8818.15,176363.0
PM-126750,2025-05-07,South West,Personal Care,FreshMint Paste,16,1334.88,21358.08
PM-103930,2025-05-07,North Central,Snacks,Chin-Chin Delight,39,2193.09,85530.51
PM-111220,2025-05-07,South South,Home Care,Sparkle Dish Wash,7,9407.28,65850.96
PM-107043,2025-05-07,North Central,Home Care,Sparkle Dish Wash,48,8534.72,409666.56
PM-104559,2025-05-07,North Central,Home Care,Bright-White Detergent,1,5966.4,5966.4
PM-103162,2025-05-07,North Central,Personal Care,FreshMint Paste,25,935.04,23376.0
PM-121545,2025-05-07,North Central,Personal Care,Olu Herb Shampoo,25,3339.93,83498.25
PM-122235,2025-05-07,South South,Grains & Cereals,Pride Semo,16,7274.44,116391.04
PM-103953,2025-05-07,North Central,Personal Care,Olu Herb Shampoo,36,1830.02,65880.72
PM-105791,2025-05-07,North Central,Home Care,Sparkle Dish Wash,45,8992.09,404644.05
PM-109580,2025-05-07,South East,Personal Care,Olu Herb Shampoo,15,3149.37,47240.55
PM-110401,2025-05-07,North Central,Grains & Cereals,Easy-Cook Beans,21,2695.35,56602.35
PM-124615,2025-05-07,South West,Beverages,Zobo Max 50cl,19,9440.38,179367.22
PM-129004,2025-05-07,South West,Snacks,Crunchy Plantain Chips,15,333.42,5001.3
PM-117583,2025-05-07,North Central,Beverages,Zobo Max 50cl,37,11109.51,411051.87
PM-126545,2025-05-07,South West,Home Care,Sparkle Dish Wash,18,7397.31,133151.58
PM-119797,2025-05-07,North Central,Beverages,Naija Cocoa Mix,34,13686.39,465337.26
PM-104941,2025-05-07,South West,Home Care,Sparkle Dish Wash,46,8178.68,376219.28
PM-107833,2025-05-07,South East,Snacks,Crunchy Plantain Chips,48,348.66,16735.68
PM-108343,2025-05-07,South West,Home Care,Germ-Kill Liquid,32,7420.75,237464.0
PM-121613,2025-05-07,South West,Beverages,Peak-Level Milk,23,3080.69,70855.87
PM-117985,2025-05-07,South West,Personal Care,Shea Glow Soap,20,2481.01,49620.2
PM-128658,2025-05-07,North Central,Beverages,Peak-Level Milk,45,13076.68,588450.6
PM-102756,2025-05-08,North West,Beverages,Naija Cocoa Mix,42,6146.84,258167.28
PM-119888,2025-05-08,South South,Home Care,Bright-White Detergent,7,5430.04,38010.28
PM-118919,2025-05-08,South East,Snacks,Kuli-Kuli Bites,47,312.84,14703.48
PM-117083,2025-05-08,South South,Home Care,Bright-White Detergent,34,2156.47,73319.98
PM-107186,2025-05-08,South East,Grains & Cereals,Pride Semo,48,3752.91,180139.68
PM-119075,2025-05-08,North West,Beverages,Naija Cocoa Mix,48,3470.26,166572.48
PM-100666,2025-05-08,South West,Grains & Cereals,Easy-Cook Beans,5,6067.08,30335.4
PM-125990,2025-05-08,North West,Personal Care,Olu Herb Shampoo,41,1998.36,81932.76
PM-107543,2025-05-08,North Central,Personal Care,FreshMint Paste,31,958.35,29708.85
PM-111743,2025-05-08,South South,Home Care,Sparkle Dish Wash,43,2425.07,104278.01
PM-104010,2025-05-08,North Central,Home Care,Bright-White Detergent,12,4301.72,51620.64
PM-115639,2025-05-08,North Central,Beverages,Naija Cocoa Mix,12,10803.02,129636.24
PM-106172,2025-05-08,North Central,Grains & Cereals,Easy-Cook Beans,43,6972.55,299819.65
PM-128143,2025-05-08,North West,Grains & Cereals,Pride Semo,1,8670.13,8670.13
PM-116189,2025-05-08,South South,Home Care,Germ-Kill Liquid,44,5919.94,260477.36
PM-123912,2025-05-08,South West,Beverages,Zobo Max 50cl,17,7476.43,127099.31
PM-112957,2025-05-08,North East,Beverages,Zobo Max 50cl,10,2266.25,22662.5
PM-119412,2025-05-08,North Central,Personal Care,Shea Glow Soap,26,5374.39,139734.14
PM-112641,2025-05-08,North East,Home Care,Germ-Kill Liquid,16,8072.94,129167.04
PM-115761,2025-05-08,South West,Personal Care,Olu Herb Shampoo,11,7243.37,79677.07
PM-101983,2025-05-08,North West,Grains & Cereals,Pride Semo,47,2843.24,133632.28
PM-115157,2025-05-08,North Central,Home Care,Germ-Kill Liquid,35,2118.38,74143.3
PM-119646,2025-05-08,North Central,Snacks,Chin-Chin Delight,10,2282.82,22828.2
PM-116891,2025-05-08,South South,Snacks,Crunchy Plantain Chips,48,328.09,15748.32
PM-101842,2025-05-08,South West,Home Care,Bright-White Detergent,2,8347.06,16694.12
PM-120309,2025-05-08,South South,Home Care,Bright-White Detergent,40,3477.37,139094.8
PM-118556,2025-05-08,South West,Home Care,Bright-White Detergent,28,4907.72,137416.16
PM-108590,2025-05-08,North West,Grains & Cereals,Easy-Cook Beans,25,2315.03,57875.75
PM-117700,2025-05-08,South South,Beverages,Zobo Max 50cl,36,3291.25,118485.0
PM-115316,2025-05-08,South East,Snacks,Kuli-Kuli Bites,6,1602.1,9612.6
PM-112472,2025-05-09,South West,Snacks,Crunchy Plantain Chips,22,1220.18,26843.96
PM-117241,2025-05-09,North West,Home Care,Bright-White Detergent,18,3613.74,65047.32
PM-129943,2025-05-09,South West,Home Care,Sparkle Dish Wash,22,8466.23,186257.06
PM-117108,2025-05-09,North East,Personal Care,Olu Herb Shampoo,35,6204.82,217168.7
PM-103726,2025-05-09,South West,Snacks,Chin-Chin Delight,2,1794.74,3589.48
PM-105825,2025-05-09,South West,Beverages,Zobo Max 50cl,24,2627.47,63059.28
PM-127273,2025-05-09,South South,Grains & Cereals,Easy-Cook Beans,45,9901.05,445547.25
PM-123591,2025-05-09,North Central,Snacks,Kuli-Kuli Bites,25,960.52,24013.0
PM-111670,2025-05-09,South South,Grains & Cereals,Golden Harvest Rice,47,5906.36,277598.92
PM-102212,2025-05-09,South West,Snacks,Crunchy Plantain Chips,21,2001.73,42036.33
PM-111279,2025-05-09,North Central,Personal Care,Shea Glow Soap,43,5622.05,241748.15
PM-129403,2025-05-09,South West,Snacks,Chin-Chin Delight,29,404.99,11744.71
PM-108473,2025-05-09,South West,Snacks,Crunchy Plantain Chips,26,874.25,22730.5
PM-107245,2025-05-09,South East,Home Care,Sparkle Dish Wash,43,4219.67,181445.81
PM-103643,2025-05-09,North Central,Home Care,Bright-White Detergent,31,6424.75,199167.25
PM-100379,2025-05-10,North West,Personal Care,Olu Herb Shampoo,35,4745.34,166086.9
PM-127073,2025-05-10,South South,Snacks,Crunchy Plantain Chips,32,1704.83,54554.56
PM-115742,2025-05-10,South West,Beverages,Peak-Level Milk,25,6748.17,168704.25
PM-124036,2025-05-10,North Central,Personal Care,Shea Glow Soap,29,4017.73,116514.17
PM-116044,2025-05-10,South East,Home Care,Sparkle Dish Wash,12,1723.38,20680.56
PM-128967,2025-05-10,North Central,Home Care,Bright-White Detergent,26,2112.83,54933.58
PM-118474,2025-05-10,North West,Grains & Cereals,Pride Semo,10,3126.66,31266.6
PM-107580,2025-05-10,South West,Personal Care,Shea Glow Soap,45,2978.6,134037.0
PM-125766,2025-05-10,North Central,Personal Care,Olu Herb Shampoo,25,5803.35,145083.75
PM-125541,2025-05-10,South South,Snacks,Kuli-Kuli Bites,12,713.13,8557.56
PM-100001,2025-05-10,South South,Personal Care,FreshMint Paste,9,1640.88,14767.92
PM-124172,2025-05-10,North West,Snacks,Kuli-Kuli Bites,37,285.02,10545.74
PM-123029,2025-05-10,South East,Home Care,Germ-Kill Liquid,35,9308.29,325790.15
PM-103334,2025-05-10,South South,Beverages,Peak-Level Milk,44,6563.3,288785.2
PM-128850,2025-05-10,South West,Personal Care,Shea Glow Soap,17,7674.94,130473.98
PM-110600,2025-05-10,South West,Beverages,Naija Cocoa Mix,27,10110.35,272979.45
PM-127889,2025-05-10,South West,Beverages,Zobo Max 50cl,25,12754.38,318859.5
PM-124600,2025-05-10,South South,Personal Care,Olu Herb Shampoo,11,3075.37,33829.07
PM-113639,2025-05-10,North West,Snacks,Kuli-Kuli Bites,38,894.21,33979.98
PM-118743,2025-05-10,South West,Personal Care,Olu Herb Shampoo,4,4132.54,16530.16
PM-129817,2025-05-10,South South,Personal Care,FreshMint Paste,6,4505.24,27031.44
PM-107094,2025-05-10,South West,Snacks,Crunchy Plantain Chips,24,254.39,6105.36
PM-124163,2025-05-10,South East,Snacks,Chin-Chin Delight,40,2250.85,90034.0
PM-112004,2025-05-10,South West,Beverages,Zobo Max 50cl,8,6768.96,54151.68
PM-118722,2025-05-10,South South,Grains & Cereals,Golden Harvest Rice,47,11715.18,550613.46
PM-114802,2025-05-11,South West,Beverages,Peak-Level Milk,31,8614.6,267052.6
PM-101648,2025-05-11,North Central,Home Care,Germ-Kill Liquid,11,3570.96,39280.56
PM-114696,2025-05-11,South South,Snacks,Crunchy Plantain Chips,12,1576.34,18916.08
PM-108072,2025-05-11,North Central,Home Care,Sparkle Dish Wash,29,9207.95,267030.55
PM-102572,2025-05-11,North West,Beverages,Naija Cocoa Mix,23,10201.27,234629.21
PM-105523,2025-05-11,South East,Snacks,Crunchy Plantain Chips,13,2017.42,26226.46
PM-105078,2025-05-11,North East,Home Care,Bright-White Detergent,45,7404.31,333193.95
PM-113809,2025-05-11,South East,Home Care,Germ-Kill Liquid,34,5735.07,194992.38
PM-120100,2025-05-11,South West,Grains & Cereals,Easy-Cook Beans,43,11110.41,477747.63
PM-106032,2025-05-11,North Central,Grains & Cereals,Golden Harvest Rice,27,5146.07,138943.89
PM-119486,2025-05-11,North Central,Personal Care,Olu Herb Shampoo,12,5984.45,71813.4
PM-123528,2025-05-11,South South,Personal Care,FreshMint Paste,10,2919.77,29197.7
PM-116672,2025-05-11,South South,Grains & Cereals,Golden Harvest Rice,4,10295.06,41180.24
PM-122157,2025-05-11,South East,Grains & Cereals,Easy-Cook Beans,13,8149.08,105938.04
PM-118476,2025-05-11,North Central,Grains & Cereals,Pride Semo,5,5778.03,28890.15
PM-129169,2025-05-11,South West,Personal Care,FreshMint Paste,10,6606.8,66068.0
PM-101585,2025-05-11,North West,Home Care,Germ-Kill Liquid,21,6353.42,133421.82
PM-120750,2025-05-11,South East,Beverages,Naija Cocoa Mix,2,3299.51,6599.02
PM-113811,2025-05-11,North Central,Snacks,Crunchy Plantain Chips,8,981.03,7848.24
PM-124608,2025-05-11,South West,Personal Care,Shea Glow Soap,16,6413.21,102611.36
PM-104165,2025-05-11,South East,Snacks,Kuli-Kuli Bites,48,462.23,22187.04
PM-127181,2025-05-11,North Central,Snacks,Chin-Chin Delight,30,1439.73,43191.9
PM-128353,2025-05-11,North Central,Personal Care,Shea Glow Soap,33,5852.07,193118.31
PM-116296,2025-05-11,North West,Home Care,Germ-Kill Liquid,1,9314.51,9314.51
PM-122615,2025-05-11,South East,Beverages,Naija Cocoa Mix,39,11019.89,429775.71
PM-103226,2025-05-12,South West,Beverages,Peak-Level Milk,44,13237.93,582468.92
PM-115369,2025-05-12,North West,Beverages,Zobo Max 50cl,36,3026.27,108945.72
PM-119943,2025-05-12,South East,Personal Care,Shea Glow Soap,47,5472.65,257214.55
PM-118451,2025-05-12,South East,Personal Care,FreshMint Paste,4,5635.95,22543.8
PM-122055,2025-05-12,North Central,Snacks,Crunchy Plantain Chips,46,1649.11,75859.06
PM-103398,2025-05-12,South South,Personal Care,Olu Herb Shampoo,20,2487.51,49750.2
PM-128492,2025-05-12,South West,Home Care,Germ-Kill Liquid,8,1839.97,14719.76
PM-104333,2025-05-12,North West,Home Care,Germ-Kill Liquid,1,3830.27,3830.27
PM-114183,2025-05-12,South West,Grains & Cereals,Easy-Cook Beans,26,9654.56,251018.56
PM-109655,2025-05-12,South South,Beverages,Peak-Level Milk,26,8186.66,212853.16
PM-106146,2025-05-12,South East,Grains & Cereals,Easy-Cook Beans,10,11704.03,117040.3
PM-117636,2025-05-12,North West,Grains & Cereals,Pride Semo,19,10743.63,204128.97
PM-119598,2025-05-12,South South,Beverages,Zobo Max 50cl,11,2234.03,24574.33
PM-117162,2025-05-12,North West,Snacks,Chin-Chin Delight,9,226.26,2036.34
PM-118249,2025-05-12,South South,Snacks,Kuli-Kuli Bites,41,290.9,11926.9
PM-123463,2025-05-12,South West,Grains & Cereals,Pride Semo,15,11655.45,174831.75
PM-106631,2025-05-12,North Central,Grains & Cereals,Easy-Cook Beans,23,11713.87,269419.01
PM-120897,2025-05-12,South East,Home Care,Bright-White Detergent,46,6272.56,288537.76
PM-116087,2025-05-12,South West,Snacks,Crunchy Plantain Chips,19,2421.23,46003.37
PM-127085,2025-05-12,South West,Grains & Cereals,Golden Harvest Rice,10,6059.91,60599.1
PM-118032,2025-05-12,North Central,Grains & Cereals,Golden Harvest Rice,16,7155.76,114492.16
PM-103263,2025-05-12,North West,Snacks,Kuli-Kuli Bites,22,215.97,4751.34
PM-125362,2025-05-12,South South,Personal Care,Shea Glow Soap,47,7295.55,342890.85
PM-113636,2025-05-12,South West,Personal Care,Shea Glow Soap,34,2690.65,91482.1
PM-118256,2025-05-12,South South,Grains & Cereals,Easy-Cook Beans,17,6429.58,109302.86
PM-100123,2025-05-13,South South,Beverages,Naija Cocoa Mix,33,6580.44,217154.52
PM-114269,2025-05-13,South East,Home Care,Germ-Kill Liquid,25,4493.29,112332.25
PM-128090,2025-05-13,North Central,Grains & Cereals,Golden Harvest Rice,21,7750.3,162756.3
PM-109737,2025-05-13,South South,Grains & Cereals,Pride Semo,1,10480.96,10480.96
PM-106169,2025-05-13,North Central,Personal Care,FreshMint Paste,47,2056.71,96665.37
PM-103481,2025-05-13,North Central,Snacks,Kuli-Kuli Bites,46,1977.36,90958.56
PM-112368,2025-05-13,South West,Snacks,Crunchy Plantain Chips,7,1118.59,7830.13
PM-126615,2025-05-13,South West,Home Care,Germ-Kill Liquid,42,6409.25,269188.5
PM-110953,2025-05-13,South East,Personal Care,Olu Herb Shampoo,10,5211.11,52111.1
PM-102929,2025-05-13,North Central,Personal Care,Shea Glow Soap,6,5231.65,31389.9
PM-129103,2025-05-13,North West,Snacks,Kuli-Kuli Bites,42,1060.7,44549.4
PM-120489,2025-05-13,North Central,Snacks,Crunchy Plantain Chips,37,1123.19,41558.03
PM-111835,2025-05-13,North East,Home Care,Germ-Kill Liquid,12,8668.58,104022.96
PM-112473,2025-05-13,South East,Beverages,Peak-Level Milk,40,6191.99,247679.6
PM-129937,2025-05-13,South South,Snacks,Crunchy Plantain Chips,25,860.07,21501.75
PM-119481,2025-05-13,South West,Grains & Cereals,Easy-Cook Beans,7,3367.4,23571.8
PM-119045,2025-05-13,South South,Beverages,Naija Cocoa Mix,27,9129.66,246500.82
PM-113158,2025-05-13,North Central,Beverages,Zobo Max 50cl,30,14443.49,433304.7
PM-124176,2025-05-13,North Central,Personal Care,Shea Glow Soap,42,4082.6,171469.2
PM-120756,2025-05-13,South West,Grains & Cereals,Pride Semo,39,3091.27,120559.53
PM-117065,2025-05-13,North East,Grains & Cereals,Golden Harvest Rice,41,6191.74,253861.34
PM-123525,2025-05-13,North Central,Beverages,Naija Cocoa Mix,30,14519.21,435576.3
PM-127755,2025-05-13,South East,Grains & Cereals,Pride Semo,11,4811.73,52929.03
PM-119199,2025-05-13,North West,Personal Care,Shea Glow Soap,46,2273.82,104595.72
PM-112800,2025-05-13,South West,Beverages,Naija Cocoa Mix,3,11849.02,35547.06
PM-112786,2025-05-13,South West,Grains & Cereals,Golden Harvest Rice,41,5563.0,228083.0
PM-100193,2025-05-13,South West,Grains & Cereals,Pride Semo,47,4711.73,221451.31
PM-110418,2025-05-13,North West,Snacks,Crunchy Plantain Chips,39,2418.88,94336.32
PM-118229,2025-05-14,South West,Personal Care,Olu Herb Shampoo,10,3062.13,30621.3
PM-127400,2025-05-14,South West,Snacks,Kuli-Kuli Bites,34,1498.34,50943.56
PM-102725,2025-05-14,North Central,Personal Care,FreshMint Paste,17,3321.94,56472.98
PM-103689,2025-05-14,South East,Snacks,Crunchy Plantain Chips,20,2021.78,40435.6
PM-120855,2025-05-14,South East,Beverages,Naija Cocoa Mix,20,4435.97,88719.4
PM-114585,2025-05-14,North Central,Grains & Cereals,Pride Semo,2,4943.24,9886.48
PM-127552,2025-05-14,South West,Home Care,Bright-White Detergent,17,5385.97,91561.49
PM-113474,2025-05-14,North Central,Grains & Cereals,Easy-Cook Beans,39,2645.56,103176.84
PM-128871,2025-05-14,South South,Snacks,Chin-Chin Delight,36,1835.27,66069.72
PM-113022,2025-05-14,South West,Home Care,Bright-White Detergent,32,5140.46,164494.72
PM-104890,2025-05-14,South West,Home Care,Bright-White Detergent,43,4738.46,203753.78
PM-107892,2025-05-14,North Central,Beverages,Peak-Level Milk,39,4154.86,162039.54
PM-104992,2025-05-14,South South,Snacks,Kuli-Kuli Bites,26,1394.65,36260.9
PM-110674,2025-05-14,South East,Home Care,Sparkle Dish Wash,23,6390.93,146991.39
PM-114573,2025-05-14,South West,Grains & Cereals,Pride Semo,12,10312.64,123751.68
PM-119344,2025-05-14,South West,Beverages,Zobo Max 50cl,26,12214.83,317585.58
PM-112672,2025-05-14,South West,Grains & Cereals,Pride Semo,38,5272.86,200368.68
PM-113918,2025-05-14,South South,Snacks,Crunchy Plantain Chips,16,1084.24,17347.84
