,Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Sales_NGN,Month_Name,Year
25223,PM-119238,2025-10-18,South South,Personal Care,Olu Herb Shampoo,40,4355.7,174228.0,October,2025
25224,PM-114780,2025-10-19,South West,Personal Care,Olu Herb Shampoo,16,1304.92,20878.72,October,2025
25225,PM-129401,2025-10-19,South West,Home Care,Bright-White Detergent,40,9148.03,365921.2,October,2025
25226,PM-101075,2025-10-19,South South,Snacks,Chin-Chin Delight,41,1756.08,71999.28,October,2025
25227,PM-121655,2025-10-19,South East,Beverages,Naija Cocoa Mix,1,14241.74,14241.74,October,2025
25228,PM-119364,2025-10-19,South South,Grains & Cereals,Golden Harvest Rice,33,7954.84,262509.72,October,2025
25229,PM-128640,2025-10-19,South West,Home Care,Sparkle Dish Wash,35,4345.21,152082.35,October,2025
25230,PM-102931,2025-10-19,South West,Personal Care,Shea Glow Soap,26,2422.27,62979.02,October,2025
25231,PM-120317,2025-10-19,South South,Grains & Cereals,Golden Harvest Rice,47,7862.78,369550.66,October,2025
25232,PM-123943,2025-10-19,South East,Snacks,Kuli-Kuli Bites,30,1077.41,32322.3,October,2025
25233,PM-106998,2025-10-19,South West,Beverages,Zobo Max 50cl,40,5872.63,234905.2,October,2025
25234,PM-112167,2025-10-19,North West,Grains & Cereals,Easy-Cook Beans,44,2712.48,119349.12,October,2025
25235,PM-129985,2025-10-19,South West,Snacks,Kuli-Kuli Bites,30,2283.36,68500.8,October,2025
25236,PM-120741,2025-10-19,South South,Beverages,Peak-Level Milk,4,2764.7,11058.8,October,2025
25237,PM-112419,2025-10-19,South East,Personal Care,Shea Glow Soap,25,7141.19,178529.75,October,2025
25238,PM-122506,2025-10-19,South West,Personal Care,Shea Glow Soap,15,2232.4,33486.0,October,2025
25239,PM-120569,2025-10-19,South West,Beverages,Zobo Max 50cl,6,4752.46,28514.76,October,2025
25240,PM-120245,2025-10-19,South West,Beverages,Peak-Level Milk,4,11590.67,46362.68,October,2025
25241,PM-121386,2025-10-20,South West,Grains & Cereals,Golden Harvest Rice,44,7709.72,339227.68,October,2025
25242,PM-109614,2025-10-20,South West,Personal Care,FreshMint Paste,34,5197.97,176730.98,October,2025
25243,PM-124888,2025-10-20,North Central,Home Care,Bright-White Detergent,33,5762.46,190161.18,October,2025
25244,PM-123537,2025-10-20,South East,Snacks,Crunchy Plantain Chips,25,2131.77,53294.25,October,2025
25245,PM-128258,2025-10-20,South West,Grains & Cereals,Easy-Cook Beans,20,5896.65,117933.0,October,2025
25246,PM-117815,2025-10-20,North East,Home Care,Sparkle Dish Wash,9,4118.06,37062.54,October,2025
25247,PM-117944,2025-10-20,North West,Snacks,Crunchy Plantain Chips,22,1495.24,32895.28,October,2025
25248,PM-103106,2025-10-20,South East,Grains & Cereals,Pride Semo,34,11234.55,381974.7,October,2025
25249,PM-120575,2025-10-20,South West,Personal Care,Shea Glow Soap,18,3241.82,58352.76,October,2025
25250,PM-107052,2025-10-20,North West,Home Care,Germ-Kill Liquid,1,8978.41,8978.41,October,2025
25251,PM-103655,2025-10-20,South East,Grains & Cereals,Golden Harvest Rice,10,10518.77,105187.7,October,2025
25252,PM-114818,2025-10-20,South South,Beverages,Zobo Max 50cl,9,9642.86,86785.74,October,2025
25253,PM-112271,2025-10-20,South West,Beverages,Zobo Max 50cl,44,7238.58,318497.52,October,2025
25254,PM-111658,2025-10-20,South West,Grains & Cereals,Golden Harvest Rice,49,9874.83,483866.67,October,2025
25255,PM-126108,2025-10-20,South South,Personal Care,FreshMint Paste,22,4305.27,94715.94,October,2025
25256,PM-107155,2025-10-20,South West,Personal Care,FreshMint Paste,47,2737.0,128639.0,October,2025
25257,PM-102514,2025-10-20,North East,Snacks,Chin-Chin Delight,20,1790.98,35819.6,October,2025
25258,PM-113903,2025-10-20,North West,Beverages,Naija Cocoa Mix,13,7418.87,96445.31,October,2025
25259,PM-110302,2025-10-20,North Central,Personal Care,FreshMint Paste,16,3225.22,51603.52,October,2025
25260,PM-115516,2025-10-20,South West,Personal Care,Shea Glow Soap,49,7321.68,358762.32,October,2025
25261,PM-119980,2025-10-20,North West,Grains & Cereals,Golden Harvest Rice,46,5041.14,231892.44,October,2025
25262,PM-111748,2025-10-21,North West,Grains & Cereals,Golden Harvest Rice,39,4531.07,176711.73,October,2025
25263,PM-114166,2025-10-21,South South,Grains & Cereals,Easy-Cook Beans,28,6690.19,187325.32,October,2025
25264,PM-119083,2025-10-21,South South,Snacks,Chin-Chin Delight,30,2223.71,66711.3,October,2025
25265,PM-105705,2025-10-21,North Central,Home Care,Bright-White Detergent,2,1645.32,3290.64,October,2025
25266,PM-118915,2025-10-21,South West,Personal Care,FreshMint Paste,35,1097.15,38400.25,October,2025
25267,PM-120367,2025-10-21,South West,Snacks,Crunchy Plantain Chips,26,645.99,16795.74,October,2025
25268,PM-124912,2025-10-21,North Central,Personal Care,FreshMint Paste,46,2195.76,101004.96,October,2025
25269,PM-114692,2025-10-21,South West,Beverages,Peak-Level Milk,29,13871.03,402259.87,October,2025
25270,PM-113726,2025-10-21,South West,Home Care,Sparkle Dish Wash,9,3486.07,31374.63,October,2025
25271,PM-106755,2025-10-21,South West,Snacks,Crunchy Plantain Chips,45,1273.25,57296.25,October,2025
25272,PM-113265,2025-10-21,South West,Home Care,Sparkle Dish Wash,22,8619.3,189624.6,October,2025
25273,PM-101669,2025-10-21,South South,Snacks,Chin-Chin Delight,11,2219.68,24416.48,October,2025
25274,PM-119328,2025-10-21,South East,Beverages,Zobo Max 50cl,42,9157.78,384626.76,October,2025
25275,PM-101718,2025-10-21,South West,Beverages,Naija Cocoa Mix,11,6660.6,73266.6,October,2025
25276,PM-103458,2025-10-21,South East,Home Care,Sparkle Dish Wash,36,3080.93,110913.48,October,2025
25277,PM-100955,2025-10-21,South West,Snacks,Chin-Chin Delight,5,250.56,1252.8,October,2025
25278,PM-118454,2025-10-21,South West,Beverages,Zobo Max 50cl,43,14331.41,616250.63,October,2025
25279,PM-110238,2025-10-21,South East,Personal Care,Shea Glow Soap,14,1223.75,17132.5,October,2025
25280,PM-104318,2025-10-21,North Central,Personal Care,Shea Glow Soap,30,4086.83,122604.9,October,2025
25281,PM-123399,2025-10-21,South West,Personal Care,Olu Herb Shampoo,3,3533.53,10600.59,October,2025
25282,PM-100536,2025-10-21,North Central,Snacks,Crunchy Plantain Chips,12,1485.88,17830.56,October,2025
25283,PM-121083,2025-10-21,South South,Personal Care,Olu Herb Shampoo,45,1777.66,79994.7,October,2025
25284,PM-105489,2025-10-21,South South,Snacks,Crunchy Plantain Chips,23,259.2,5961.6,October,2025
25285,PM-100055,2025-10-22,South West,Snacks,Kuli-Kuli Bites,32,377.63,12084.16,October,2025
25286,PM-114561,2025-10-22,South West,Beverages,Zobo Max 50cl,48,14439.93,693116.64,October,2025
25287,PM-115425,2025-10-22,South South,Beverages,Naija Cocoa Mix,30,4648.71,139461.3,October,2025
25288,PM-122731,2025-10-22,South West,Personal Care,FreshMint Paste,44,5889.24,259126.56,October,2025
25289,PM-115286,2025-10-22,North West,Grains & Cereals,Golden Harvest Rice,28,8419.79,235754.12,October,2025
25290,PM-106748,2025-10-22,North Central,Beverages,Peak-Level Milk,2,10001.74,20003.48,October,2025
25291,PM-123228,2025-10-22,South West,Grains & Cereals,Golden Harvest Rice,16,10243.73,163899.68,October,2025
25292,PM-108556,2025-10-22,North West,Beverages,Peak-Level Milk,12,13033.71,156404.52,October,2025
25293,PM-104290,2025-10-22,South South,Snacks,Crunchy Plantain Chips,41,747.39,30642.99,October,2025
25294,PM-108713,2025-10-22,South West,Grains & Cereals,Easy-Cook Beans,36,7649.04,275365.44,October,2025
25295,PM-123681,2025-10-22,South South,Home Care,Germ-Kill Liquid,25,2964.78,74119.5,October,2025
25296,PM-116102,2025-10-22,South South,Snacks,Chin-Chin Delight,10,1150.47,11504.7,October,2025
25297,PM-119120,2025-10-22,South East,Snacks,Crunchy Plantain Chips,47,2287.54,107514.38,October,2025
25298,PM-106703,2025-10-22,South South,Home Care,Bright-White Detergent,1,7963.93,7963.93,October,2025
25299,PM-105942,2025-10-22,South West,Personal Care,Olu Herb Shampoo,37,7316.25,270701.25,October,2025
25300,PM-127675,2025-10-22,South South,Personal Care,Shea Glow Soap,9,1732.84,15595.56,October,2025
25301,PM-115451,2025-10-22,North Central,Personal Care,Olu Herb Shampoo,41,3350.62,137375.42,October,2025
25302,PM-119119,2025-10-22,North Central,Beverages,Zobo Max 50cl,46,6994.08,321727.68,October,2025
25303,PM-113573,2025-10-22,South South,Home Care,Sparkle Dish Wash,6,6662.12,39972.72,October,2025
25304,PM-107087,2025-10-22,North East,Grains & Cereals,Easy-Cook Beans,44,8777.7,386218.8,October,2025
25305,PM-108636,2025-10-22,South West,Personal Care,Olu Herb Shampoo,18,7931.41,142765.38,October,2025
25306,PM-119079,2025-10-22,South South,Grains & Cereals,Easy-Cook Beans,25,11920.52,298013.0,October,2025
25307,PM-109304,2025-10-23,North West,Personal Care,Shea Glow Soap,28,1118.3,31312.4,October,2025
25308,PM-115289,2025-10-23,North Central,Personal Care,Olu Herb Shampoo,4,3746.22,14984.88,October,2025
25309,PM-112401,2025-10-23,South West,Personal Care,Shea Glow Soap,48,6921.77,332244.96,October,2025
25310,PM-123950,2025-10-23,South East,Snacks,Crunchy Plantain Chips,13,1928.14,25065.82,October,2025
25311,PM-103127,2025-10-23,South West,Beverages,Peak-Level Milk,38,2198.09,83527.42,October,2025
25312,PM-121642,2025-10-23,South West,Beverages,Zobo Max 50cl,24,14048.74,337169.76,October,2025
25313,PM-120306,2025-10-23,South West,Home Care,Sparkle Dish Wash,15,7181.85,107727.75,October,2025
25314,PM-118377,2025-10-23,North Central,Beverages,Zobo Max 50cl,8,10393.14,83145.12,October,2025
25315,PM-128998,2025-10-23,North East,Home Care,Bright-White Detergent,9,6244.88,56203.92,October,2025
25316,PM-121929,2025-10-23,North Central,Grains & Cereals,Easy-Cook Beans,34,2856.26,97112.84,October,2025
25317,PM-127404,2025-10-23,South West,Beverages,Zobo Max 50cl,46,10139.1,466398.6,October,2025
25318,PM-111460,2025-10-23,South West,Home Care,Sparkle Dish Wash,41,2970.65,121796.65,October,2025
25319,PM-114855,2025-10-23,South East,Beverages,Zobo Max 50cl,9,3906.49,35158.41,October,2025
25320,PM-115048,2025-10-23,North West,Beverages,Zobo Max 50cl,28,11058.65,309642.2,October,2025
25321,PM-110943,2025-10-23,South West,Snacks,Kuli-Kuli Bites,36,515.16,18545.76,October,2025
25322,PM-100749,2025-10-23,South West,Home Care,Germ-Kill Liquid,41,9872.2,404760.2,October,2025
25323,PM-111159,2025-10-23,South South,Beverages,Peak-Level Milk,23,13688.0,314824.0,October,2025
25324,PM-126546,2025-10-23,South East,Personal Care,FreshMint Paste,19,7380.93,140237.67,October,2025
25325,PM-106569,2025-10-23,South West,Beverages,Peak-Level Milk,23,11435.35,263013.05,October,2025
25326,PM-116335,2025-10-23,North East,Personal Care,Shea Glow Soap,10,7519.02,75190.2,October,2025
25327,PM-103717,2025-10-23,South East,Home Care,Sparkle Dish Wash,28,9530.0,266840.0,October,2025
25328,PM-101761,2025-10-23,North West,Grains & Cereals,Easy-Cook Beans,35,8944.24,313048.4,October,2025
25329,PM-108230,2025-10-23,North Central,Personal Care,Shea Glow Soap,13,5803.48,75445.24,October,2025
25330,PM-119901,2025-10-23,North Central,Snacks,Crunchy Plantain Chips,16,1967.22,31475.52,October,2025
25331,PM-124005,2025-10-24,South West,Home Care,Sparkle Dish Wash,49,8890.04,435611.96,October,2025
25332,PM-125704,2025-10-24,North West,Personal Care,FreshMint Paste,6,1981.64,11889.84,October,2025
25333,PM-111892,2025-10-24,South West,Personal Care,Olu Herb Shampoo,42,5355.63,224936.46,October,2025
25334,PM-117146,2025-10-24,South West,Personal Care,Olu Herb Shampoo,10,1149.1,11491.0,October,2025
25335,PM-124318,2025-10-24,South South,Grains & Cereals,Golden Harvest Rice,38,3410.55,129600.9,October,2025
25336,PM-106436,2025-10-24,South West,Grains & Cereals,Easy-Cook Beans,44,5587.64,245856.16,October,2025
25337,PM-120002,2025-10-24,North West,Grains & Cereals,Golden Harvest Rice,46,3814.47,175465.62,October,2025
25338,PM-108179,2025-10-24,South South,Snacks,Kuli-Kuli Bites,19,294.8,5601.2,October,2025
25339,PM-119437,2025-10-24,North Central,Beverages,Naija Cocoa Mix,33,10523.52,347276.16,October,2025
25340,PM-122402,2025-10-24,South South,Personal Care,Shea Glow Soap,15,7725.9,115888.5,October,2025
25341,PM-109310,2025-10-24,South West,Home Care,Sparkle Dish Wash,19,1844.04,35036.76,October,2025
25342,PM-111006,2025-10-24,South South,Snacks,Kuli-Kuli Bites,6,1207.33,7243.98,October,2025
25343,PM-103389,2025-10-24,South West,Snacks,Kuli-Kuli Bites,42,1777.73,74664.66,October,2025
25344,PM-123259,2025-10-24,North West,Grains & Cereals,Golden Harvest Rice,28,2050.38,57410.64,October,2025
25345,PM-125549,2025-10-24,North Central,Home Care,Sparkle Dish Wash,45,2705.61,121752.45,October,2025
25346,PM-104589,2025-10-24,South South,Home Care,Germ-Kill Liquid,25,9418.08,235452.0,October,2025
25347,PM-127687,2025-10-24,North Central,Snacks,Kuli-Kuli Bites,6,1131.84,6791.04,October,2025
25348,PM-106382,2025-10-24,North East,Snacks,Kuli-Kuli Bites,29,809.4,23472.6,October,2025
25349,PM-127671,2025-10-25,North Central,Snacks,Chin-Chin Delight,49,2218.84,108723.16,October,2025
25350,PM-120012,2025-10-25,South West,Grains & Cereals,Pride Semo,38,4847.33,184198.54,October,2025
25351,PM-119351,2025-10-25,North Central,Snacks,Kuli-Kuli Bites,5,836.12,4180.6,October,2025
25352,PM-112857,2025-10-25,North East,Home Care,Sparkle Dish Wash,32,8723.76,279160.32,October,2025
25353,PM-104518,2025-10-25,South South,Snacks,Chin-Chin Delight,22,1028.9,22635.8,October,2025
25354,PM-109809,2025-10-25,South South,Personal Care,Shea Glow Soap,46,6373.47,293179.62,October,2025
25355,PM-126138,2025-10-25,South West,Personal Care,Olu Herb Shampoo,4,3656.73,14626.92,October,2025
25356,PM-120646,2025-10-25,South South,Beverages,Peak-Level Milk,40,3037.36,121494.4,October,2025
25357,PM-128902,2025-10-25,South South,Grains & Cereals,Easy-Cook Beans,6,3974.8,23848.8,October,2025
25358,PM-111053,2025-10-25,North West,Home Care,Bright-White Detergent,48,2767.78,132853.44,October,2025
25359,PM-114517,2025-10-25,South South,Grains & Cereals,Pride Semo,14,4463.8,62493.2,October,2025
25360,PM-110761,2025-10-25,North West,Snacks,Crunchy Plantain Chips,3,1792.47,5377.41,October,2025
25361,PM-120588,2025-10-25,North Central,Beverages,Peak-Level Milk,7,7970.5,55793.5,October,2025
25362,PM-121661,2025-10-25,South West,Home Care,Germ-Kill Liquid,26,7777.05,202203.3,October,2025
25363,PM-104402,2025-10-25,South West,Home Care,Bright-White Detergent,36,2879.74,103670.64,October,2025
25364,PM-114388,2025-10-25,South West,Grains & Cereals,Pride Semo,12,9017.77,108213.24,October,2025
25365,PM-100113,2025-10-25,North East,Grains & Cereals,Pride Semo,5,8061.68,40308.4,October,2025
25366,PM-119392,2025-10-25,South South,Home Care,Bright-White Detergent,21,5498.4,115466.4,October,2025
25367,PM-126619,2025-10-25,North Central,Snacks,Kuli-Kuli Bites,38,1879.49,71420.62,October,2025
25368,PM-126514,2025-10-25,South West,Snacks,Crunchy Plantain Chips,34,911.11,30977.74,October,2025
25369,PM-100705,2025-10-25,South South,Personal Care,Olu Herb Shampoo,3,7740.06,23220.18,October,2025
25370,PM-100598,2025-10-25,South East,Personal Care,Olu Herb Shampoo,10,1040.34,10403.4,October,2025
25371,PM-127963,2025-10-25,North Central,Beverages,Zobo Max 50cl,29,11813.86,342601.94,October,2025
25372,PM-129633,2025-10-25,South West,Beverages,Peak-Level Milk,29,2982.81,86501.49,October,2025
25373,PM-123794,2025-10-26,North East,Personal Care,FreshMint Paste,26,6794.84,176665.84,October,2025
25374,PM-115590,2025-10-26,North West,Home Care,Sparkle Dish Wash,22,4327.49,95204.78,October,2025
25375,PM-103757,2025-10-26,North Central,Personal Care,FreshMint Paste,15,6491.24,97368.6,October,2025
25376,PM-104597,2025-10-26,North Central,Snacks,Chin-Chin Delight,26,713.92,18561.92,October,2025
25377,PM-111189,2025-10-26,South East,Beverages,Peak-Level Milk,42,11432.97,480184.74,October,2025
25378,PM-113113,2025-10-26,North East,Home Care,Sparkle Dish Wash,33,7454.79,246008.07,October,2025
25379,PM-128496,2025-10-26,South West,Snacks,Crunchy Plantain Chips,8,676.41,5411.28,October,2025
25380,PM-110398,2025-10-26,South West,Beverages,Peak-Level Milk,5,13675.96,68379.8,October,2025
25381,PM-123910,2025-10-26,North East,Grains & Cereals,Pride Semo,31,7753.67,240363.77,October,2025
25382,PM-107424,2025-10-26,South West,Beverages,Peak-Level Milk,32,4796.74,153495.68,October,2025
25383,PM-104358,2025-10-26,North Central,Beverages,Naija Cocoa Mix,5,12826.08,64130.4,October,2025
25384,PM-115007,2025-10-26,South South,Home Care,Germ-Kill Liquid,42,2400.31,100813.02,October,2025
25385,PM-115106,2025-10-26,North Central,Grains & Cereals,Easy-Cook Beans,36,6081.77,218943.72,October,2025
25386,PM-127482,2025-10-26,South South,Personal Care,FreshMint Paste,33,6747.6,222670.8,October,2025
25387,PM-128083,2025-10-26,North Central,Snacks,Chin-Chin Delight,30,1513.08,45392.4,October,2025
25388,PM-116039,2025-10-26,South South,Beverages,Peak-Level Milk,35,14325.19,501381.65,October,2025
25389,PM-107761,2025-10-26,North Central,Grains & Cereals,Easy-Cook Beans,49,4454.48,218269.52,October,2025
25390,PM-127153,2025-10-26,North Central,Grains & Cereals,Pride Semo,23,2147.75,49398.25,October,2025
25391,PM-120395,2025-10-26,South West,Personal Care,Shea Glow Soap,42,6744.25,283258.5,October,2025
25392,PM-111494,2025-10-26,South West,Personal Care,FreshMint Paste,5,2677.31,13386.55,October,2025
25393,PM-123592,2025-10-26,South South,Personal Care,Olu Herb Shampoo,14,4754.78,66566.92,October,2025
25394,PM-118183,2025-10-26,South West,Beverages,Zobo Max 50cl,37,2294.11,84882.07,October,2025
25395,PM-128536,2025-10-26,South West,Beverages,Naija Cocoa Mix,30,14205.06,426151.8,October,2025
25396,PM-119056,2025-10-26,South South,Personal Care,Shea Glow Soap,32,1617.2,51750.4,October,2025
25397,PM-125574,2025-10-27,North West,Grains & Cereals,Easy-Cook Beans,6,8134.15,48804.9,October,2025
25398,PM-105412,2025-10-27,South West,Grains & Cereals,Golden Harvest Rice,17,7766.23,132025.91,October,2025
25399,PM-103620,2025-10-27,North West,Personal Care,Olu Herb Shampoo,4,2563.85,10255.4,October,2025
25400,PM-107951,2025-10-27,South West,Grains & Cereals,Golden Harvest Rice,30,11404.52,342135.6,October,2025
25401,PM-103835,2025-10-27,South West,Beverages,Naija Cocoa Mix,46,2304.7,106016.2,October,2025
25402,PM-101978,2025-10-27,North Central,Home Care,Germ-Kill Liquid,24,7994.81,191875.44,October,2025
25403,PM-100748,2025-10-27,North Central,Beverages,Peak-Level Milk,42,8649.17,363265.14,October,2025
